batch_id,copy_time_us,kernel_time_us
32281,7.136,8.928
32282,7.104,9.568
32283,7.008,9.696
32284,7.168,9.632
32285,7.04,9.504
32286,7.136,9.056
32287,7.04,9.856
32288,7.168,9.184
32289,7.04,9.472
32290,7.136,9.44
32291,7.008,9.44
32292,7.104,8.992
32293,7.04,9.632
32294,7.136,8.96
32295,7.04,9.76
32296,7.104,9.024
32297,7.296,9.12
32298,7.168,9.376
32299,7.104,9.344
32300,7.712,9.472
32301,7.136,9.44
32302,7.104,9.152
32303,7.104,9.824
32304,7.104,9.664
32305,7.04,9.056
32306,7.136,9.248
32307,7.328,9.312
32308,7.072,9.088
32309,7.008,9.184
32310,7.104,9.12
32311,7.008,9.472
32312,7.104,9.12
32313,6.976,9.472
32314,6.976,9.216
32315,7.04,9.696
32316,7.072,9.056
32317,7.072,9.504
32318,7.136,9.504
32319,6.976,9.184
32320,7.52,9.696
32321,6.976,9.088
32322,7.168,9.504
32323,7.04,9.056
32324,7.104,9.696
32325,7.072,9.056
32326,7.168,9.12
32327,7.456,8.608
32328,7.104,9.632
32329,7.232,8.864
32330,7.136,9.312
32331,7.04,9.568
32332,7.168,8.992
32333,7.04,9.632
32334,7.488,8.736
32335,7.072,8.864
32336,7.008,9.376
32337,7.04,9.696
32338,7.104,9.28
32339,7.04,9.152
32340,7.328,9.12
32341,7.072,9.312
32342,7.104,9.088
32343,7.072,9.344
32344,7.104,9.472
32345,7.04,9.056
32346,7.104,9.408
32347,7.168,8.992
32348,7.104,9.76
32349,7.04,9.056
32350,7.104,9.376
32351,7.04,9.056
32352,7.104,9.184
32353,7.072,9.28
32354,7.104,13.216
32355,7.008,9.856
32356,7.136,9.504
32357,7.008,9.856
32358,7.232,9.44
32359,7.264,9.184
32360,7.488,8.992
32361,7.04,9.344
32362,7.072,9.6
32363,6.976,9.12
32364,7.104,9.728
32365,6.976,9.216
32366,7.104,9.184
32367,7.136,8.832
32368,7.136,8.896
32369,7.52,9.216
32370,7.104,9.088
32371,7.008,9.472
32372,7.104,9.184
32373,7.008,9.6
32374,7.104,9.312
32375,7.008,9.216
32376,7.36,8.448
32377,7.168,9.216
32378,7.104,9.568
32379,7.04,9.664
32380,7.104,9.344
32381,7.168,8.992
32382,7.104,9.312
32383,7.136,9.568
32384,7.136,9.376
32385,7.008,9.12
32386,7.136,9.632
32387,7.04,9.088
32388,7.168,9.152
32389,7.072,9.536
32390,7.104,9.152
32391,7.04,9.184
32392,7.104,9.024
32393,7.04,8.864
32394,7.136,9.28
32395,7.008,9.152
32396,7.008,8.768
32397,7.072,9.312
32398,7.104,8.96
32399,7.04,9.76
32400,7.136,9.376
32401,7.008,8.864
32402,7.264,8.864
32403,6.976,8.768
32404,7.104,9.344
32405,7.04,9.152
32406,7.136,8.896
32407,7.072,9.376
32408,7.136,9.536
32409,6.976,9.248
32410,7.456,9.024
32411,7.136,8.992
32412,7.136,9.472
32413,7.36,8.864
32414,7.072,8.864
32415,7.04,9.312
32416,7.104,9.376
32417,7.04,9.376
32418,7.136,9.696
32419,7.04,9.632
32420,7.168,9.088
32421,7.008,9.696
32422,7.232,9.024
32423,7.04,9.44
32424,7.136,9.216
32425,7.072,9.44
32426,7.136,9.6
32427,7.04,9.184
32428,7.136,9.408
32429,7.008,9.248
32430,7.136,9.536
32431,7.04,9.152
32432,7.104,9.6
32433,7.04,9.504
32434,7.168,9.344
32435,7.04,9.12
32436,7.072,9.76
32437,7.008,9.6
32438,7.104,9.152
32439,6.976,9.408
32440,7.136,14.144
32441,7.008,9.408
32442,7.136,9.568
32443,6.976,9.184
32444,7.264,9.312
32445,7.36,9.824
32446,6.912,10.048
32447,6.976,9.248
32448,7.104,9.44
32449,7.008,9.152
32450,7.104,9.6
32451,7.008,9.12
32452,7.104,9.472
32453,7.136,9.056
32454,7.104,9.504
32455,7.008,9.408
32456,7.072,9.12
32457,7.008,9.088
32458,7.168,9.12
32459,7.008,9.472
32460,7.104,9.184
32461,6.976,9.6
32462,7.136,9.024
32463,7.072,9.664
32464,7.104,9.6
32465,7.008,9.792
32466,7.136,9.152
32467,7.328,9.344
32468,14.048,10.208
32469,7.008,9.376
32470,7.04,9.056
32471,15.552,9.12
32472,7.104,9.312
32473,6.944,9.472
32474,7.104,9.664
32475,7.008,9.152
32476,7.136,9.504
32477,7.008,9.376
32478,7.168,9.536
32479,7.488,9.792
32480,7.456,9.664
32481,7.04,9.472
32482,7.296,10.048
32483,7.2,9.6
32484,7.36,9.888
32485,6.976,9.664
32486,14.88,9.12
32487,8.128,8.032
32488,7.232,10.304
32489,6.976,10.272
32490,7.68,9.12
32491,7.456,8.8
32492,7.104,8.928
32493,7.584,8.96
32494,6.944,9.664
32495,7.712,8.896
32496,7.104,10.08
32497,7.36,8.928
32498,7.104,9.312
32499,7.008,9.536
32500,7.36,9.6
32501,7.008,9.792
32502,7.104,9.504
32503,6.976,9.696
32504,7.136,8.416
32505,7.392,9.088
32506,7.104,8.768
32507,6.976,9.536
32508,7.232,8.928
32509,7.008,9.408
32510,7.104,9.024
32511,7.008,8.832
32512,7.104,9.472
32513,7.04,9.696
32514,7.136,9.568
32515,7.072,9.088
32516,7.136,9.472
32517,7.52,8.608
32518,7.072,9.6
32519,7.072,9.408
32520,7.136,9.28
32521,7.008,9.536
32522,7.136,9.088
32523,7.04,9.504
32524,7.104,14.208
32525,7.04,9.856
32526,7.136,8.928
32527,7.008,9.248
32528,7.104,9.664
32529,7.008,9.12
32530,7.104,9.12
32531,7.008,9.088
32532,7.072,8.896
32533,7.04,9.44
32534,7.136,9.504
32535,7.072,8.832
32536,7.104,9.536
32537,6.976,9.472
32538,7.136,9.088
32539,7.008,9.6
32540,7.392,9.376
32541,7.008,9.664
32542,7.136,9.632
32543,7.04,9.6
32544,7.136,9.472
32545,7.04,9.12
32546,7.392,8.512
32547,7.04,9.312
32548,7.104,9.536
32549,7.04,9.056
32550,7.104,9.504
32551,7.136,9.344
32552,7.136,9.44
32553,7.04,9.216
32554,7.104,8.832
32555,7.008,9.28
32556,7.104,9.536
32557,7.008,9.056
32558,6.944,10.528
32559,7.072,8.896
32560,7.072,9.28
32561,7.008,9.056
32562,7.136,9.536
32563,7.008,9.568
32564,7.136,8.992
32565,6.976,9.344
32566,7.136,9.536
32567,7.168,8.896
32568,7.136,9.632
32569,7.168,8.896
32570,7.136,9.344
32571,7.008,9.184
32572,7.104,9.12
32573,7.072,9.408
32574,7.104,8.96
32575,7.008,8.896
32576,7.104,9.6
32577,6.976,9.536
32578,7.296,9.472
32579,7.008,9.376
32580,7.136,9.376
32581,7.008,9.056
32582,7.136,9.536
32583,7.008,9.088
32584,7.072,9.44
32585,7.008,9.152
32586,7.104,9.472
32587,6.976,9.344
32588,7.136,9.344
32589,6.976,9.12
32590,7.424,9.248
32591,6.976,9.6
32592,6.976,9.568
32593,6.976,9.504
32594,7.104,9.408
32595,7.904,10.464
32596,6.976,9.344
32597,7.008,9.12
32598,7.072,9.408
32599,7.072,9.056
32600,7.008,9.344
32601,7.008,8.768
32602,7.104,9.312
32603,7.104,9.504
32604,7.104,9.664
32605,7.072,9.28
32606,7.136,9.504
32607,7.328,9.248
32608,7.2,9.12
32609,7.008,9.504
32610,7.136,9.792
32611,7.008,9.6
32612,7.104,9.44
32613,6.944,9.76
32614,7.104,9.536
32615,6.976,9.184
32616,7.104,9.632
32617,7.328,9.28
32618,7.072,9.152
32619,7.04,9.312
32620,7.136,9.088
32621,6.976,8.96
32622,7.104,9.216
32623,7.008,9.12
32624,7.104,9.376
32625,7.008,9.568
32626,7.488,9.248
32627,6.976,9.12
32628,6.944,9.088
32629,6.976,9.184
32630,7.136,9.472
32631,7.008,9.664
32632,7.104,9.44
32633,7.008,9.088
32634,7.104,9.312
32635,7.04,8.832
32636,7.104,9.696
32637,7.008,9.568
32638,7.104,9.152
32639,7.136,9.536
32640,7.744,9.888
32641,7.008,9.216
32642,7.104,9.152
32643,7.04,9.568
32644,7.072,9.056
32645,7.04,9.6
32646,7.104,9.6
32647,7.072,9.792
32648,7.104,9.632
32649,7.008,9.088
32650,7.488,8.704
32651,7.008,9.312
32652,7.136,9.28
32653,7.008,9.088
32654,7.104,9.6
32655,7.072,9.12
32656,7.168,9.44
32657,7.008,9.088
32658,7.104,9.824
32659,7.04,9.024
32660,7.104,9.312
32661,7.36,9.344
32662,7.136,9.12
32663,7.36,8.736
32664,7.136,9.184
32665,7.072,9.536
32666,7.424,9.28
32667,7.104,9.472
32668,7.2,8.896
32669,7.104,9.632
32670,7.136,9.312
32671,7.008,9.184
32672,6.944,9.632
32673,7.008,9.088
32674,6.944,8.928
32675,7.008,9.216
32676,7.104,9.472
32677,7.008,9.664
32678,7.488,8.8
32679,7.136,9.184
32680,7.104,9.568
32681,7.232,8.864
32682,7.072,9.696
32683,6.944,9.216
32684,7.104,9.312
32685,7.008,8.8
32686,7.072,9.312
32687,7.36,9.056
32688,7.104,9.632
32689,7.008,8.992
32690,7.104,9.088
32691,7.04,9.6
32692,7.424,8.768
32693,6.976,9.6
32694,7.008,9.408
32695,6.976,9.152
32696,7.04,9.536
32697,7.04,9.056
32698,7.104,9.28
32699,7.072,9.504
32700,7.104,9.216
32701,7.392,9.792
32702,6.976,9.28
32703,7.008,9.632
32704,7.104,9.184
32705,6.976,9.408
32706,7.104,9.184
32707,7.04,9.6
32708,7.104,9.056
32709,7.008,9.696
32710,7.104,9.12
32711,7.04,9.6
32712,7.104,9.088
32713,7.04,9.152
32714,7.104,8.896
32715,7.232,8.608
32716,7.104,9.6
32717,6.976,9.152
32718,7.104,9.312
32719,7.008,8.768
32720,7.328,8.928
32721,7.008,9.344
32722,7.104,9.12
32723,7.008,9.728
32724,7.296,9.408
32725,6.976,9.44
32726,7.488,8.672
32727,7.04,9.632
32728,7.104,9.056
32729,6.976,9.376
32730,7.104,8.672
32731,6.944,10.592
32732,7.136,9.344
32733,7.008,9.504
32734,7.104,9.12
32735,7.04,9.088
32736,6.944,10.208
32737,7.008,9.888
32738,7.04,9.856
32739,7.072,9.472
32740,7.136,9.12
32741,7.04,9.344
32742,6.912,9.92
32743,6.912,9.632
32744,6.944,10.272
32745,7.04,9.632
32746,7.136,9.408
32747,7.168,10.08
32748,6.944,9.568
32749,7.008,10.56
32750,7.008,9.6
32751,7.584,8.512
32752,7.104,9.568
32753,6.912,9.376
32754,6.912,9.536
32755,6.848,10.528
32756,7.072,9.696
32757,7.04,9.216
32758,7.136,9.504
32759,6.912,10.176
32760,7.04,10.112
32761,7.04,9.536
32762,7.104,10.4
32763,7.232,9.248
32764,7.104,9.6
32765,7.2,9.44
32766,7.136,9.408
32767,7.008,9.536
32768,7.136,9.376
32769,7.04,9.12
32770,7.072,9.12
32771,7.36,9.312
32772,7.136,9.056
32773,7.04,8.8
32774,7.168,8.8
32775,7.04,9.28
32776,7.136,9.536
32777,7.04,9.12
32778,7.296,9.056
32779,7.008,9.6
32780,7.136,9.504
32781,7.008,9.248
32782,7.136,9.696
32783,7.2,9.056
32784,7.136,9.568
32785,7.104,9.056
32786,7.104,9.792
32787,7.04,9.024
32788,7.136,9.248
32789,6.976,9.216
32790,7.104,9.216
32791,7.04,9.376
32792,7.104,9.056
32793,7.456,9.184
32794,7.104,9.088
32795,6.976,9.6
32796,7.136,9.056
32797,7.04,9.504
32798,7.168,9.024
32799,7.04,9.28
32800,7.072,9.056
32801,7.008,9.28
32802,7.136,9.28
32803,7.104,9.376
32804,7.104,9.6
32805,7.04,9.024
32806,7.104,9.44
32807,7.168,9.312
32808,7.104,9.44
32809,7.008,9.088
32810,7.168,9.248
32811,7.04,8.992
32812,7.104,9.312
32813,6.976,9.376
32814,7.072,9.312
32815,6.944,10.688
32816,7.136,9.152
32817,7.04,9.568
32818,7.2,9.664
32819,7.04,8.928
32820,7.136,9.088
32821,7.04,8.768
32822,7.104,9.28
32823,7.008,8.768
32824,7.136,9.376
32825,7.008,9.824
32826,7.104,9.504
32827,7.392,9.184
32828,7.072,9.6
32829,7.04,9.696
32830,7.104,9.44
32831,7.008,9.056
32832,7.104,9.344
32833,7.04,9.088
32834,7.104,9.408
32835,7.104,9.376
32836,7.104,9.216
32837,7.008,9.6
32838,9.152,10.752
32839,7.008,9.312
32840,7.136,9.504
32841,7.008,8.8
32842,7.104,9.44
32843,6.944,9.408
32844,7.008,10.592
32845,7.008,9.408
32846,7.104,9.568
32847,7.072,9.536
32848,7.104,9.6
32849,6.976,9.504
32850,7.232,9.504
32851,7.008,9.536
32852,7.264,9.312
32853,7.04,9.536
32854,6.944,9.44
32855,6.976,9.472
32856,7.072,9.088
32857,6.976,9.184
32858,7.36,9.44
32859,6.976,9.184
32860,7.456,9.088
32861,7.008,9.28
32862,7.136,9.504
32863,7.04,9.728
32864,7.104,9.6
32865,7.488,8.64
32866,7.104,9.696
32867,7.2,9.824
32868,7.136,9.408
32869,7.104,9.024
32870,7.136,9.312
32871,6.976,9.024
32872,7.104,9.12
32873,7.008,9.504
32874,7.104,9.376
32875,7.104,9.088
32876,7.2,9.088
32877,6.976,9.664
32878,7.2,8.928
32879,7.04,9.408
32880,7.104,9.504
32881,7.008,9.088
32882,7.136,9.28
32883,7.008,9.152
32884,7.104,9.568
32885,7.072,9.12
32886,7.136,8.96
32887,7.072,9.632
32888,7.104,9.28
32889,7.136,8.928
32890,7.168,9.344
32891,7.168,8.96
32892,7.104,9.28
32893,7.008,9.376
32894,7.104,9.056
32895,6.976,9.6
32896,7.104,9.12
32897,7.008,9.056
32898,7.104,9.216
32899,6.976,9.632
32900,7.232,8.896
32901,7.104,8.672
32902,7.232,9.12
32903,6.976,9.44
32904,7.104,8.96
32905,7.008,9.376
32906,7.104,9.312
32907,6.976,9.12
32908,7.136,8.608
32909,7.04,9.28
32910,7.168,9.344
32911,7.008,9.376
32912,7.104,9.472
32913,7.296,9.248
32914,7.104,9.472
32915,6.976,8.928
32916,7.104,9.248
32917,7.008,9.6
32918,7.104,9.056
32919,7.072,9.12
32920,7.04,9.632
32921,7.392,9.088
32922,7.2,8.928
32923,6.976,9.504
32924,10.272,10.464
32925,7.008,9.76
32926,7.136,9.28
32927,7.008,9.056
32928,7.136,9.632
32929,7.072,9.536
32930,7.456,9.92
32931,6.944,9.568
32932,7.104,9.44
32933,7.104,8.96
32934,7.104,9.248
32935,6.976,8.992
32936,7.104,9.28
32937,7.04,9.536
32938,6.976,9.696
32939,7.072,8.8
32940,7.2,9.6
32941,7.296,9.28
32942,7.392,8.736
32943,7.008,9.664
32944,7.104,9.056
32945,7.04,9.088
32946,7.328,10.208
32947,7.008,9.664
32948,7.104,9.504
32949,6.976,9.184
32950,7.136,9.696
32951,6.944,9.088
32952,7.104,8.96
32953,7.008,9.76
32954,7.136,9.088
32955,7.008,9.44
32956,7.136,9.376
32957,7.264,9.408
32958,7.008,9.664
32959,7.168,8.96
32960,7.104,9.536
32961,7.104,9.056
32962,6.976,9.44
32963,7.008,9.024
32964,7.072,9.376
32965,6.944,9.632
32966,6.976,9.376
32967,7.008,9.152
32968,7.168,8.992
32969,6.944,8.832
32970,7.072,8.48
32971,6.944,9.408
32972,7.072,9.28
32973,6.976,9.184
32974,7.072,9.6
32975,7.072,8.992
32976,7.104,9.44
32977,6.976,9.216
32978,6.976,9.6
32979,6.976,9.088
32980,7.808,9.6
32981,7.008,9.12
32982,7.104,9.824
32983,7.008,9.76
32984,7.072,9.152
32985,6.976,9.6
32986,7.104,9.344
32987,7.072,9.568
32988,7.072,8.992
32989,7.04,9.728
32990,7.424,8.704
32991,6.976,8.8
32992,6.944,9.472
32993,6.944,9.76
32994,7.072,9.28
32995,6.944,9.728
32996,7.104,9.44
32997,7.072,9.056
32998,6.944,9.632
32999,6.976,9.696
33000,7.104,9.568
33001,7.008,9.024
33002,6.976,9.408
33003,6.976,9.184
33004,7.2,8.992
33005,7.136,9.504
33006,6.88,9.6
33007,7.072,9.568
33008,7.712,8.384
33009,7.808,13.376
33010,7.072,9.696
33011,6.944,9.216
33012,7.68,8.896
33013,7.168,9.92
33014,6.976,9.44
33015,7.04,9.376
33016,7.072,9.44
33017,7.072,9.888
33018,7.008,9.76
33019,6.976,10.016
33020,6.976,9.696
33021,7.168,9.152
33022,7.328,9.824
33023,6.976,9.568
33024,7.808,8.96
33025,6.912,9.472
33026,6.816,9.472
33027,7.2,8.96
33028,7.2,9.888
33029,7.232,8.96
33030,6.912,10.24
33031,7.072,9.632
33032,7.136,9.44
33033,7.552,8.992
33034,7.744,9.056
33035,7.584,9.696
33036,6.944,9.632
33037,7.04,9.312
33038,7.232,9.408
33039,6.944,10.368
33040,6.944,9.824
33041,6.944,9.728
33042,7.168,9.76
33043,7.264,9.408
33044,7.136,9.568
33045,6.976,9.568
33046,7.104,9.504
33047,7.232,8.96
33048,7.136,9.536
33049,6.976,9.536
33050,7.072,9.184
33051,7.008,9.024
33052,7.392,8.928
33053,7.008,9.632
33054,7.136,9.472
33055,6.976,9.056
33056,7.104,9.248
33057,7.328,9.152
33058,7.008,8.736
33059,7.04,9.376
33060,6.944,9.28
33061,7.008,9.152
33062,7.072,9.472
33063,7.008,9.152
33064,7.104,9.536
33065,7.04,8.928
33066,7.104,9.312
33067,7.232,9.408
33068,6.944,9.568
33069,7.104,9.664
33070,6.976,9.664
33071,6.976,9.6
33072,7.104,9.024
33073,7.008,9.184
33074,7.104,9.632
33075,7.296,8.832
33076,6.976,9.632
33077,6.976,9.6
33078,7.104,9.664
33079,7.264,9.344
33080,7.2,9.088
33081,6.976,9.6
33082,7.072,9.152
33083,6.976,8.992
33084,7.008,8.96
33085,7.328,9.088
33086,7.104,9.12
33087,6.976,9.536
33088,7.008,9.216
33089,6.976,9.248
33090,6.976,8.864
33091,6.976,9.376
33092,6.976,9.728
33093,7.136,9.056
33094,7.168,8.928
33095,7.296,9.312
33096,6.976,9.568
33097,6.784,9.76
33098,7.136,8.768
33099,7.008,9.856
33100,6.976,9.28
33101,7.008,9.408
33102,7.008,9.344
33103,7.008,9.6
33104,7.104,9.088
33105,7.008,9.728
33106,7.104,9.664
33107,7.008,9.632
33108,7.104,9.152
33109,6.944,9.248
33110,7.072,9.152
33111,7.168,8.992
33112,7.072,9.376
33113,6.976,9.184
33114,7.104,9.408
33115,7.008,9.088
33116,7.008,9.664
33117,6.976,9.12
33118,7.104,9.376
33119,6.944,9.12
33120,7.072,9.76
33121,7.008,9.376
33122,7.2,8.992
33123,7.008,9.28
33124,7.072,9.44
33125,7.008,9.664
33126,7.008,9.184
33127,6.976,9.504
33128,7.104,9.504
33129,7.008,9.408
33130,6.944,9.28
33131,7.104,9.504
33132,6.944,9.76
33133,6.976,9.184
33134,7.104,9.728
33135,6.944,9.216
33136,7.104,9.568
33137,7.008,9.12
33138,7.104,9.728
33139,7.008,9.152
33140,6.976,8.768
33141,6.976,9.696
33142,6.976,9.088
33143,7.008,8.928
33144,7.104,9.024
33145,7.04,9.728
33146,7.04,9.312
33147,6.976,9.376
33148,7.04,8.8
33149,7.008,10.304
33150,6.944,9.152
33151,9.536,10.016
33152,7.072,8.864
33153,6.976,8.608
33154,7.104,8.896
33155,6.944,9.568
33156,7.072,9.472
33157,6.976,9.472
33158,7.072,9.6
33159,7.168,9.088
33160,7.008,8.768
33161,6.976,8.832
33162,6.976,9.408
33163,6.944,9.6
33164,7.2,9.024
33165,7.104,9.12
33166,7.168,9.024
33167,6.976,9.728
33168,7.264,8.736
33169,7.008,9.44
33170,6.976,9.248
33171,7.104,9.088
33172,7.2,8.96
33173,7.008,9.376
33174,7.104,9.632
33175,6.944,9.696
33176,7.424,9.856
33177,6.944,9.408
33178,7.136,9.344
33179,6.976,9.28
33180,7.392,8.8
33181,7.072,9.6
33182,6.976,9.28
33183,7.04,9.344
33184,7.104,9.088
33185,7.168,9.248
33186,7.04,9.504
33187,6.976,9.44
33188,7.104,9.728
33189,7.04,8.896
33190,7.104,9.504
33191,6.976,9.184
33192,7.104,9.408
33193,6.976,9.504
33194,7.232,9.216
33195,7.104,9.536
33196,6.976,9.28
33197,6.976,9.6
33198,7.104,9.152
33199,6.976,9.216
33200,6.976,8.864
33201,6.976,8.992
33202,7.104,9.76
33203,6.976,9.152
33204,7.008,8.736
33205,7.136,9.536
33206,6.944,9.696
33207,6.976,9.28
33208,7.104,9.44
33209,7.008,9.312
33210,7.104,9.152
33211,7.04,9.312
33212,7.296,9.056
33213,7.008,9.568
33214,7.136,9.152
33215,7.04,9.696
33216,6.976,9.824
33217,6.976,9.536
33218,6.976,9.216
33219,6.976,8.736
33220,7.008,8.992
33221,7.04,8.736
33222,7.104,9.632
33223,7.008,8.864
33224,6.944,9.696
33225,7.04,8.896
33226,7.104,9.312
33227,6.944,8.992
33228,7.168,9.184
33229,7.072,9.44
33230,6.976,9.184
33231,6.976,9.056
33232,7.008,8.896
33233,6.976,9.6
33234,7.264,8.928
33235,6.944,9.664
33236,7.104,9.056
33237,6.976,9.344
33238,7.072,8.992
33239,7.008,9.472
33240,7.168,9.44
33241,7.136,9.216
33242,7.136,9.536
33243,7.136,8.736
33244,7.552,8.96
33245,7.008,9.12
33246,7.456,9.312
33247,6.976,9.792
33248,7.008,8.736
33249,7.008,8.992
33250,7.2,8.768
33251,7.296,9.44
33252,7.04,8.928
33253,7.008,9.504
33254,7.232,8.64
33255,6.976,8.896
33256,7.168,9.6
33257,6.976,9.216
33258,6.976,9.088
33259,7.008,9.6
33260,6.944,8.8
33261,7.04,9.376
33262,7.072,9.056
33263,6.944,9.056
33264,7.104,9.152
33265,6.976,9.536
33266,9.504,9.856
33267,6.976,9.216
33268,7.264,8.8
33269,6.944,8.864
33270,7.424,8.448
33271,7.008,9.632
33272,7.136,8.416
33273,7.296,9.6
33274,7.008,8.864
33275,7.008,9.376
33276,7.456,9.728
33277,7.008,9.44
33278,7.04,9.056
33279,6.944,9.216
33280,7.104,9.12
33281,7.072,9.568
33282,7.136,9.44
33283,6.976,9.632
33284,7.104,9.632
33285,7.008,8.896
33286,6.944,9.728
33287,7.008,9.792
33288,6.976,9.504
33289,6.976,9.12
33290,6.976,9.216
33291,6.944,9.152
33292,7.232,9.216
33293,7.104,9.472
33294,7.168,9.024
33295,7.168,9.536
33296,7.136,9.376
33297,7.136,8.992
33298,7.2,9.568
33299,6.976,9.408
33300,7.072,9.728
33301,6.944,9.216
33302,7.104,9.472
33303,7.008,9.12
33304,7.232,9.184
33305,6.976,8.8
33306,7.104,9.056
33307,6.976,9.6
33308,7.616,8.8
33309,6.944,10.048
33310,7.072,9.664
33311,6.912,9.376
33312,7.04,8.48
33313,7.264,9.088
33314,6.976,9.728
33315,6.944,9.92
33316,6.976,9.376
33317,7.264,9.12
33318,7.04,8.896
33319,6.944,9.568
33320,6.944,10.208
33321,7.328,9.76
33322,7.616,8.992
33323,6.976,9.6
33324,6.912,10.176
33325,7.008,9.472
33326,6.944,9.344
33327,7.584,9.024
33328,7.296,9.28
33329,7.072,9.088
33330,7.744,8.448
33331,7.04,10.432
33332,7.68,8.64
33333,7.744,9.312
33334,7.104,9.536
33335,6.976,9.6
33336,6.976,9.376
33337,7.104,9.568
33338,7.136,9.376
33339,7.392,9.76
33340,7.104,9.088
33341,7.136,9.472
33342,7.104,9.664
33343,7.008,9.696
33344,7.136,9.6
33345,6.944,9.28
33346,7.104,8.896
33347,7.104,9.088
33348,7.328,8.896
33349,7.136,9.056
33350,7.136,9.536
33351,7.2,9.312
33352,7.104,9.12
33353,6.976,9.408
33354,6.976,9.216
33355,6.976,9.536
33356,7.104,9.664
33357,7.04,9.664
33358,7.04,8.864
33359,6.944,9.408
33360,7.168,9.056
33361,7.136,9.568
33362,7.008,9.152
33363,7.072,9.6
33364,7.232,9.472
33365,7.008,9.664
33366,7.104,9.6
33367,7.232,8.992
33368,6.976,9.6
33369,6.976,9.312
33370,6.976,8.832
33371,7.168,9.12
33372,7.104,9.344
33373,6.976,9.44
33374,7.04,8.832
33375,7.008,9.728
33376,6.944,8.448
33377,7.136,9.248
33378,7.136,8.608
33379,6.976,9.76
33380,7.168,9.28
33381,7.008,9.088
33382,7.168,9.504
33383,7.008,9.088
33384,7.104,9.376
33385,7.584,9.504
33386,7.104,8.992
33387,7.136,9.12
33388,7.2,9.184
33389,7.36,9.12
33390,7.168,9.248
33391,7.296,8.576
33392,7.104,9.088
33393,7.04,9.728
33394,7.136,9.024
33395,7.008,9.536
33396,7.04,8.8
33397,6.976,9.76
33398,7.264,9.248
33399,6.976,9.184
33400,7.2,9.408
33401,7.008,9.12
33402,6.976,9.792
33403,7.04,8.8
33404,7.104,9.6
33405,7.072,9.6
33406,7.008,8.928
33407,7.04,9.216
33408,7.072,13.6
33409,7.04,9.28
33410,7.104,9.28
33411,6.976,9.44
33412,7.392,9.376
33413,7.328,8.928
33414,7.392,9.664
33415,7.04,9.632
33416,7.232,9.056
33417,7.04,9.792
33418,7.104,9.6
33419,6.976,9.536
33420,7.104,9.12
33421,7.008,9.536
33422,6.976,9.184
33423,7.04,9.152
33424,7.104,9.088
33425,7.136,8.992
33426,7.136,9.376
33427,7.04,9.408
33428,7.136,8.928
33429,7.04,8.864
33430,7.168,9.728
33431,7.168,9.44
33432,7.552,8.896
33433,7.008,9.728
33434,6.976,8.864
33435,7.008,9.664
33436,7.136,13.792
33437,7.36,8.256
33438,7.136,9.6
33439,6.976,9.12
33440,6.944,9.312
33441,7.04,9.088
33442,7.168,9.024
33443,7.008,9.152
33444,6.88,10.72
33445,6.976,9.568
33446,7.008,9.248
33447,7.008,9.696
33448,7.2,8.992
33449,7.04,9.44
33450,7.008,9.792
33451,7.072,9.472
33452,7.104,9.568
33453,7.04,9.504
33454,7.104,9.088
33455,6.976,9.504
33456,7.104,8.928
33457,7.072,8.768
33458,7.136,9.312
33459,7.072,9.056
33460,7.072,9.568
33461,6.976,8.8
33462,6.976,9.408
33463,6.912,9.088
33464,6.976,9.696
33465,6.976,9.728
33466,7.104,9.152
33467,7.04,9.664
33468,7.104,9.12
33469,7.488,10.08
33470,6.976,9.344
33471,7.04,9.408
33472,7.104,9.568
33473,7.008,9.472
33474,7.008,9.12
33475,7.136,9.184
33476,7.072,9.632
33477,7.136,8.96
33478,7.552,9.216
33479,7.008,9.088
33480,7.104,9.664
33481,7.072,8.768
33482,7.168,9.536
33483,6.976,8.864
33484,7.104,8.992
33485,7.104,8.96
33486,7.104,9.248
33487,7.008,8.928
33488,7.104,9.216
33489,7.104,9.312
33490,7.136,9.088
33491,6.976,9.568
33492,6.944,9.632
33493,6.976,9.472
33494,7.136,8.896
33495,7.136,9.44
33496,7.104,8.992
33497,6.944,9.408
33498,7.392,8.832
33499,7.2,9.216
33500,7.168,9.696
33501,7.008,9.248
33502,7.136,9.44
33503,7.2,9.024
33504,7.104,9.504
33505,7.04,8.8
33506,7.456,9.216
33507,7.008,9.12
33508,7.104,9.184
33509,7.008,9.568
33510,7.232,9.024
33511,7.072,9.632
33512,7.04,8.832
33513,7.04,9.6
33514,7.04,8.8
33515,6.976,9.376
33516,7.04,8.896
33517,6.976,9.12
33518,7.136,9.024
33519,7.008,9.28
33520,7.008,9.184
33521,7.072,9.12
33522,9.376,9.952
33523,6.976,9.568
33524,7.04,8.8
33525,6.976,9.664
33526,6.976,9.216
33527,6.912,9.184
33528,6.944,9.088
33529,7.136,9.728
33530,7.008,8.928
33531,6.976,9.6
33532,7.072,9.216
33533,7.008,9.152
33534,6.976,9.152
33535,7.008,9.056
33536,6.944,9.664
33537,6.976,9.184
33538,7.52,9.024
33539,7.04,9.568
33540,7.104,8.736
33541,7.008,9.248
33542,7.104,9.056
33543,7.04,9.536
33544,7.2,8.96
33545,6.976,9.056
33546,7.264,9.152
33547,6.976,9.696
33548,6.976,9.696
33549,7.04,9.696
33550,7.104,9.792
